gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds
4226089987,0,25569,1259,45,9,369,62,0,9,18,9,65,8,0,0,0,0,0,0,0,0,0,1,1,29564,2639,50,10,359,75,0,18,9,17,61,11,1,0,2,0,1,1,0,1,2,0
4225274333,1,27417,1502,44,8.8,312,73,0,14,11,14,31,17,0,0,1,0,0,1,0,1,1,0,0,25965,3640,47,9.4,326,64,0,11,14,16,46,14,1,0,1,0,1,0,0,0,1,1
4225173804,1,34219,8394,51,10.2,353,100,0,21,12,22,69,10,1,0,4,2,0,2,0,0,0,1,0,25090,3168,45,9,299,81,0,12,21,8,43,8,0,0,1,0,1,0,0,1,1,0
4255693626,0,24882,2712,45,9,391,105,0,3,7,3,57,7,1,0,1,0,0,1,0,0,1,1,1,26139,4554,47,9.4,420,89,0,7,3,10,40,8,0,0,1,0,1,0,0,1,1,0
4254801644,0,22229,5089,41,8.2,319,71,0,5,18,9,32,8,0,0,0,0,0,0,0,0,0,0,1,33230,3494,49,9.8,383,116,0,18,5,29,76,9,1,0,3,1,1,1,0,1,2,2
4247240983,0,25953,2650,45,9,347,72,0,12,8,12,142,17,0,0,0,0,0,0,0,1,2,1,1,26582,3292,45,9,381,84,0,8,12,10,41,11,0,0,0,0,0,0,0,0,0,0
4247133845,0,25424,3541,46,9.2,438,81,0,7,10,6,24,15,0,0,0,0,0,0,0,1,2,0,1,29252,6107,48,9.6,429,91,0,10,7,10,55,11,1,0,2,1,1,0,0,0,0,1
4244487827,0,25339,2469,46,9.2,356,83,0,8,7,6,39,19,0,0,0,0,0,0,0,0,1,1,1,25697,5272,46,9.2,388,87,0,7,8,4,38,12,1,0,2,2,0,0,0,1,1,0
4244175768,0,24032,2492,45,9,397,76,0,4,15,5,28,3,0,0,0,0,0,0,0,0,0,0,1,30246,7921,50,10,408,92,0,15,4,26,27,10,1,0,1,0,0,1,0,1,1,1
4241848875,0,27066,5956,45,9,344,83,0,11,12,21,36,8,1,0,1,0,0,1,0,1,1,1,1,28585,2885,46,9.2,400,80,0,12,11,14,30,10,0,0,1,0,1,0,0,0,0,0
4235195378,0,26505,1480,48,9.6,343,73,0,11,12,14,26,12,0,0,0,0,0,0,0,1,1,0,1,28621,2191,48,9.6,378,90,0,12,11,19,32,7,1,0,1,0,1,0,0,0,0,1
4234278621,1,26818,4063,46,9.2,297,111,0,11,7,14,72,6,0,0,0,0,0,0,0,1,1,1,0,26165,1668,46,9.2,423,90,0,7,11,9,60,10,1,0,1,0,0,1,0,0,0,0
4234099728,0,24679,1684,45,9,390,92,0,3,4,5,28,14,1,0,1,0,0,1,0,1,2,1,1,23524,1724,46,9.2,387,97,0,4,3,5,90,10,0,0,0,0,0,0,0,0,0,0
4232924082,0,28077,5562,47,9.4,338,91,0,15,13,28,25,13,1,0,1,0,0,1,0,1,1,0,1,26791,2056,46,9.2,336,77,0,13,15,13,34,8,0,0,1,1,0,0,0,0,0,1
4232749963,0,23443,3073,44,8.8,362,75,0,5,19,6,64,9,0,0,0,0,0,0,0,0,0,0,1,31674,5857,50,10,384,92,0,19,5,16,66,9,1,0,5,2,3,0,0,1,1,1
4232293035,0,32587,2212,49,9.8,388,64,0,22,18,18,35,9,1,0,1,1,0,0,0,1,1,0,1,31824,4269,49,9.8,355,76,0,18,22,21,29,7,0,0,3,0,2,1,0,0,0,1
4232225104,0,24605,2605,45,9,337,60,0,10,17,16,33,8,0,0,0,0,0,0,0,0,0,0,1,33102,3297,48,9.6,364,102,0,17,10,19,31,11,1,0,6,2,3,1,0,1,2,1
4232096491,1,29113,5853,47,9.4,389,85,0,15,12,14,30,12,0,0,0,0,0,0,0,0,1,0,0,27688,3573,46,9.2,321,90,0,12,15,10,52,8,1,0,2,0,1,1,0,1,1,1
4232081074,1,37168,5703,48,9.6,356,91,0,22,7,30,29,8,1,0,3,1,1,1,0,0,1,1,0,23027,1617,43,8.6,321,90,0,7,22,9,29,4,0,0,0,0,0,0,0,1,1,0
4231972604,1,28089,3786,46,9.2,382,63,0,13,9,9,31,13,0,0,0,0,0,0,0,0,0,0,0,24808,2608,46,9.2,324,114,0,9,13,10,55,6,1,0,1,0,1,0,0,1,2,1
4230427306,0,26332,3602,44,8.8,311,65,0,14,18,15,52,10,0,0,0,0,0,0,0,0,1,1,1,30115,4990,49,9.8,357,88,0,18,14,18,28,13,1,0,1,0,0,1,0,1,1,0
4227919803,1,31312,4112,50,10,336,88,0,19,11,20,31,9,0,0,1,0,0,1,0,1,1,1,0,25272,2062,46,9.2,352,83,0,11,19,7,29,11,1,0,1,0,1,0,0,0,0,0
4227376529,0,24976,2216,44,8.8,373,66,0,8,19,10,29,6,0,0,0,0,0,0,0,0,1,0,1,31999,3249,50,10,333,104,0,19,8,28,62,11,1,0,2,0,1,1,0,1,1,1
4227017882,0,29757,3857,44,8.8,366,68,0,16,14,17,41,6,1,0,2,1,1,0,0,0,0,1,1,27212,4492,46,9.2,298,85,0,14,16,21,24,11,0,0,1,0,0,1,0,1,2,0
4226878201,1,29378,4500,46,9.2,381,74,0,11,17,13,61,6,1,0,1,0,1,0,0,0,0,1,0,28942,1238,47,9.4,320,80,0,17,11,23,30,10,0,0,2,0,1,1,0,1,1,0
4225195804,1,26631,2941,46,9.2,344,104,0,6,6,17,34,14,1,0,2,1,0,1,0,1,2,0,0,25404,2867,45,9,388,102,0,6,6,7,35,7,0,0,1,1,0,0,0,0,0,1
4225057516,1,29700,3510,46,9.2,364,71,0,12,6,14,64,5,1,0,7,3,1,3,0,1,1,1,0,20107,2867,38,7.6,222,63,0,6,12,5,53,2,0,1,0,0,0,0,1,0,0,0
4222967237,1,30189,3314,46,9.2,346,55,0,15,5,28,35,13,0,0,2,1,0,1,0,0,1,1,0,22699,1444,43,8.6,345,86,0,5,15,6,30,10,1,0,1,0,1,0,0,1,1,0
4222962948,0,24790,3005,43,8.6,334,69,0,8,12,12,24,5,0,0,0,0,0,0,0,0,0,1,1,27616,4558,49,9.8,381,80,0,12,8,15,29,7,1,0,2,0,1,1,0,1,1,0
4222862392,0,27557,4354,50,10,390,84,0,12,10,10,30,9,1,0,1,0,1,0,0,1,1,1,1,25666,2256,46,9.2,370,71,0,10,12,9,37,10,0,0,0,0,0,0,0,0,0,0
4220949543,0,26297,2387,46,9.2,413,62,0,8,7,10,43,5,0,0,1,0,0,1,0,1,1,1,1,26601,3176,49,9.8,368,107,0,7,8,7,30,10,1,0,1,0,0,1,0,0,1,0
4205726978,1,28049,3599,47,9.4,363,88,0,12,9,18,75,11,1,0,2,0,1,1,0,1,2,0,0,24221,3801,45,9,325,84,0,9,12,10,118,9,0,0,0,0,0,0,0,0,0,0
4253435772,1,29321,5621,47,9.4,396,76,0,14,10,18,36,10,1,0,2,0,1,1,0,1,2,1,0,24773,3048,44,8.8,318,68,0,10,14,12,35,13,0,0,0,0,0,0,0,0,0,0
4253387905,0,23579,1559,45,9,377,84,0,4,17,3,19,8,0,0,0,0,0,0,0,0,0,1,1,29097,4387,49,9.8,400,72,0,17,4,17,28,10,1,0,1,1,0,0,0,1,1,0
4252480999,1,31104,1234,49,9.8,345,122,0,18,3,28,70,9,1,0,1,0,0,1,0,1,2,0,0,22849,4225,44,8.8,369,63,0,3,18,6,62,9,0,0,1,1,0,0,0,0,0,1
4235706786,0,26223,2503,45,9,367,95,0,13,13,9,33,16,0,0,0,0,0,0,0,1,1,0,1,27785,7000,46,9.2,349,56,0,13,13,16,37,12,1,0,1,0,1,0,0,0,0,1
4234182284,0,26787,2321,44,8.8,281,68,0,15,20,19,31,11,0,0,0,0,0,0,0,0,0,0,1,29896,5430,45,9,349,78,0,20,15,27,40,11,1,0,1,0,0,1,0,1,2,1
4232619399,1,28483,4314,50,10,427,102,0,10,5,16,38,11,1,0,1,0,0,1,0,0,1,1,0,24068,5188,47,9.4,399,77,0,5,10,12,31,5,0,0,0,0,0,0,0,1,1,0
4231137346,0,23033,2533,45,9,386,75,0,3,9,4,42,10,0,0,0,0,0,0,0,1,1,1,1,26640,4945,49,9.8,411,84,0,9,3,9,34,13,0,0,0,0,0,0,0,0,0,0
4231120624,0,25845,2355,47,9.4,373,84,0,10,9,11,33,7,0,0,1,0,0,1,0,1,1,0,1,25800,1570,46,9.2,314,72,0,9,10,11,26,6,1,0,2,1,1,0,0,0,0,1
4217496656,0,23521,2141,44,8.8,350,72,0,6,15,7,26,8,0,0,0,0,0,0,0,1,1,0,1,29604,5214,46,9.2,333,70,0,15,6,22,23,6,1,0,3,1,1,1,0,0,0,1
4217428330,1,27697,6292,48,9.6,396,76,0,11,13,15,28,6,1,0,1,0,1,0,0,1,1,0,0,27864,4769,48,9.6,362,85,0,13,11,15,29,8,0,0,0,0,0,0,0,0,1,1
4217346722,1,30914,1914,50,10,365,72,0,18,10,17,36,9,1,0,2,2,0,0,0,0,1,1,0,27862,1822,46,9.2,374,99,0,10,18,9,28,5,0,0,0,0,0,0,0,1,1,0
4255596462,0,25836,3451,45,9,365,87,0,9,5,10,25,7,1,0,1,0,0,1,0,0,0,1,1,23767,2602,45,9,368,100,0,5,9,7,33,7,0,0,0,0,0,0,0,1,2,0
4242520810,0,28487,3452,46,9.2,349,74,0,13,11,23,28,6,1,0,2,0,1,1,0,1,1,1,1,27390,5310,45,9,346,92,0,11,13,18,29,11,0,0,0,0,0,0,0,0,1,0
4242375638,1,24445,2765,47,9.4,396,78,0,6,7,7,39,12,0,0,0,0,0,0,0,1,2,0,0,25167,2040,47,9.4,393,85,0,7,6,8,29,12,0,0,0,0,0,0,0,0,0,1
4240950111,0,23228,3308,43,8.6,376,76,0,4,9,6,28,12,0,0,0,0,0,0,0,0,0,0,1,25534,5009,45,9,373,76,0,9,4,13,30,13,0,0,0,0,0,0,0,1,2,0
4240711731,1,33768,5693,50,10,318,85,0,26,5,37,75,9,1,0,3,1,1,1,0,1,2,0,0,22670,2641,40,8,319,57,0,5,26,6,62,13,0,0,0,0,0,0,0,0,0,0
4240529376,0,22571,2165,45,9,308,87,0,6,15,9,28,14,0,0,0,0,0,0,0,0,0,0,1,28544,3499,47,9.4,377,68,0,15,6,12,33,7,1,0,2,1,0,1,0,1,2,1
4240378857,1,31256,5383,48,9.6,365,87,0,15,9,27,27,5,1,0,3,2,0,1,0,1,2,1,0,25102,1087,43,8.6,310,66,0,9,15,13,22,4,0,0,0,0,0,0,0,0,0,0
4236813281,0,22469,1549,45,9,431,72,0,1,8,1,66,11,0,0,0,0,0,0,0,0,0,0,1,26472,2917,47,9.4,429,104,0,8,1,9,79,12,1,0,1,0,0,1,0,1,2,1
4231247579,1,29540,5785,50,10,394,79,0,19,4,18,56,14,1,0,2,0,1,1,0,1,1,0,0,22227,2482,41,8.2,367,52,0,4,19,2,106,10,0,0,0,0,0,0,0,0,0,0
4227376530,0,25046,3827,45,9,350,91,0,5,14,3,30,11,0,0,1,0,1,0,0,0,0,1,1,29346,3396,50,10,408,81,0,14,5,13,63,9,1,0,2,0,1,1,0,1,1,0
4227202653,0,26026,1986,47,9.4,342,94,0,10,13,11,24,6,0,0,0,0,0,0,0,0,0,1,1,28839,1601,48,9.6,381,104,0,13,10,15,32,7,1,0,1,0,1,0,0,1,1,0
4225250850,0,27452,2042,47,9.4,342,61,0,12,17,22,29,7,0,0,1,0,0,1,0,0,0,0,1,30392,2052,47,9.4,345,84,0,17,12,18,28,9,1,0,2,1,0,1,0,1,2,1
4225201269,0,24256,2376,48,9.6,365,126,0,3,12,5,28,11,0,0,0,0,0,0,0,1,2,0,1,28707,3367,49,9.8,386,95,0,12,3,17,31,11,1,0,2,0,1,1,0,0,0,1
4225028655,0,26252,1547,45,9,366,73,0,9,11,10,31,7,0,0,2,0,0,2,0,0,0,0,1,29201,2146,48,9.6,379,84,0,11,9,17,26,10,1,0,3,1,1,1,0,1,2,1
4224062904,0,25069,1004,46,9.2,411,85,0,5,5,3,27,14,0,0,0,0,0,0,0,1,2,1,1,23832,2392,46,9.2,367,84,0,5,5,5,34,11,0,0,0,0,0,0,0,0,0,0
4215889286,1,27759,4079,47,9.4,342,68,0,11,7,12,27,18,0,0,1,0,1,0,0,0,1,1,0,27216,1801,47,9.4,391,83,0,7,11,12,35,11,1,0,2,1,0,1,0,1,1,0
4213342257,1,24561,3691,43,8.6,247,80,0,13,17,26,100,8,0,0,0,0,0,0,0,1,1,0,0,25866,3000,43,8.6,246,38,0,17,13,22,28,9,1,0,1,0,0,1,0,0,0,1
4195461386,1,29397,3464,47,9.4,377,83,0,11,6,16,30,11,0,0,1,0,1,0,0,1,2,1,0,23226,2626,43,8.6,342,68,0,6,11,11,33,6,1,0,1,1,0,0,0,0,0,0
4190871403,0,22709,2674,44,8.8,382,86,0,2,14,1,47,11,0,0,0,0,0,0,0,0,0,1,1,27669,2869,49,9.8,376,98,0,14,2,25,110,15,0,0,0,0,0,0,0,1,1,0
4179267890,1,26973,2230,48,9.6,413,104,0,10,11,7,35,12,0,0,0,0,0,0,0,1,1,1,0,29131,3668,49,9.8,386,109,0,11,10,16,55,16,1,0,1,0,0,1,0,0,1,0
4255781900,1,31890,2670,49,9.8,393,98,0,16,8,17,35,16,1,0,3,1,1,1,0,0,0,1,0,23847,1922,45,9,313,57,0,8,16,13,44,10,0,0,1,1,0,0,0,1,1,0
4251634371,1,23770,1380,46,9.2,391,84,0,3,2,4,38,11,0,0,0,0,0,0,0,1,1,0,0,24555,2615,45,9,415,90,0,2,3,1,33,13,1,0,2,1,0,1,0,0,0,1
4249549415,0,23855,3771,43,8.6,356,57,0,4,15,6,39,10,0,0,0,0,0,0,0,0,0,1,1,28784,1366,46,9.2,328,92,0,15,4,21,29,7,1,0,1,0,0,1,0,1,1,0
4249591779,0,18802,1752,35,7,190,50,0,5,20,6,19,3,0,0,0,0,0,0,0,0,0,0,1,33010,4992,45,9,312,60,0,20,5,26,30,3,1,1,8,4,3,1,1,1,2,1
4248629834,0,28280,4980,48,9.6,362,60,0,13,8,16,35,7,1,0,2,1,0,1,0,0,0,1,1,24041,2821,46,9.2,332,82,0,8,13,8,23,8,0,0,0,0,0,0,0,1,1,0
4247856421,1,30908,5438,49,9.8,372,82,0,18,3,24,35,16,1,0,2,0,2,0,0,1,2,1,0,22060,1720,43,8.6,353,77,0,3,18,2,34,8,0,0,0,0,0,0,0,0,0,0
4247344051,0,23153,2931,46,9.2,356,72,0,4,11,3,29,8,0,0,0,0,0,0,0,0,0,0,1,28659,1542,48,9.6,366,123,0,11,4,19,29,8,1,0,1,1,0,0,0,1,1,1
4245875713,0,25778,1863,46,9.2,304,56,0,9,14,9,35,5,0,0,1,0,1,0,0,0,0,1,1,28977,3377,48,9.6,372,97,0,14,9,15,138,12,1,0,2,1,0,1,0,1,2,0
4245485683,0,27226,3881,47,9.4,381,87,0,9,9,17,32,11,1,0,1,0,0,1,0,0,0,0,1,25199,3379,46,9.2,354,85,0,9,9,21,26,9,0,0,0,0,0,0,0,1,2,1
4241886233,1,30617,5777,48,9.6,368,78,0,20,6,18,24,9,1,0,3,2,1,0,0,1,1,1,0,23437,2577,43,8.6,299,83,0,6,20,6,36,4,0,0,1,0,0,1,0,0,0,0
4235863670,0,22467,2447,43,8.6,328,64,0,6,16,9,33,9,0,0,0,0,0,0,0,0,0,0,1,30187,3037,48,9.6,372,63,0,16,6,19,37,10,1,0,2,1,0,1,0,1,2,1
4235831530,1,28935,5940,49,9.8,369,108,0,13,8,17,35,11,1,0,1,0,0,1,0,1,2,0,0,25486,3410,46,9.2,368,75,0,8,13,9,33,13,0,0,1,0,1,0,0,0,0,1
4228802350,1,32951,5436,49,9.8,399,75,0,22,8,18,24,11,1,0,3,1,1,1,0,0,0,1,0,22185,1295,40,8,308,44,0,8,22,11,33,6,0,0,0,0,0,0,0,0,0,0
4227239015,0,32120,3130,47,9.4,375,82,0,15,16,17,28,7,1,0,3,2,1,0,0,0,0,1,1,29245,1477,48,9.6,368,85,0,16,15,22,21,8,0,0,2,0,1,1,0,1,2,0
4218479186,0,24687,3707,46,9.2,365,121,0,5,10,8,106,16,0,0,0,0,0,0,0,0,0,1,1,26605,4445,48,9.6,407,86,0,10,5,16,69,11,0,0,0,0,0,0,0,1,2,0
4215435598,1,32001,2458,50,10,374,97,0,14,4,19,58,11,1,0,3,1,1,1,0,0,1,1,0,21519,1779,42,8.4,344,66,0,4,14,6,25,10,0,0,0,0,0,0,0,1,1,0
4213857946,0,24214,3894,44,8.8,396,84,0,4,7,5,39,14,0,0,0,0,0,0,0,0,0,1,1,25492,5292,45,9,381,70,0,7,4,16,35,11,1,0,2,0,1,1,0,1,2,0
4213773858,0,27192,5757,47,9.4,390,99,0,7,3,5,39,10,1,0,2,1,1,0,0,0,0,1,1,23494,2001,45,9,404,69,0,3,7,6,35,10,0,0,1,0,1,0,0,1,2,0
4213595525,0,24031,3856,45,9,326,73,0,9,14,5,23,7,0,0,0,0,0,0,0,0,0,1,1,29321,4931,48,9.6,354,80,0,14,9,13,29,5,1,0,2,1,1,0,0,1,1,0
4212752554,1,28111,4951,48,9.6,366,68,0,12,9,15,37,14,1,0,1,0,1,0,0,1,1,1,0,26247,2627,47,9.4,397,83,0,9,12,13,37,9,0,0,0,0,0,0,0,0,1,0
4212035696,1,25704,1284,47,9.4,369,79,0,9,13,13,34,9,0,0,0,0,0,0,0,1,1,0,0,28169,2021,48,9.6,366,88,0,13,9,11,29,8,1,0,2,1,1,0,0,0,0,1
4211456061,1,34933,4624,52,10.4,373,93,0,23,11,28,34,7,1,0,3,0,1,2,0,0,1,1,0,23874,2959,44,8.8,322,65,0,11,23,13,32,4,0,0,0,0,0,0,0,1,1,0
4211400852,1,28233,2345,48,9.6,369,88,0,13,6,12,74,21,1,0,2,1,1,0,0,1,2,1,0,23374,2474,43,8.6,363,63,0,6,13,7,86,17,0,0,0,0,0,0,0,0,0,0
4211361484,1,27977,5281,47,9.4,350,83,0,12,6,19,36,7,1,0,2,0,1,1,0,0,1,1,0,21692,1886,43,8.6,346,62,0,6,12,5,28,9,0,0,0,0,0,0,0,1,1,0
4209286654,0,22040,4150,43,8.6,346,82,0,3,13,4,32,10,0,0,0,0,0,0,0,0,0,0,1,28011,4571,49,9.8,379,84,0,13,3,15,35,6,1,0,2,1,1,0,0,1,2,1
4209311386,1,30077,4695,49,9.8,344,99,0,14,5,19,70,11,0,0,1,0,0,1,0,1,1,1,0,22652,3484,43,8.6,330,85,0,5,14,9,62,13,1,0,2,1,1,0,0,0,0,0
4243563993,0,27042,7022,47,9.4,339,67,0,14,17,10,30,6,0,0,1,0,0,1,0,0,0,1,1,29904,3870,49,9.8,374,80,0,17,14,14,57,9,1,0,1,0,1,0,0,1,1,0
4223767126,1,27845,5585,48,9.6,342,81,0,15,8,17,29,13,1,0,1,0,1,0,0,0,0,1,0,26402,3702,46,9.2,378,105,0,8,15,10,29,8,0,0,1,0,0,1,0,1,2,0
4214790279,1,29325,2480,48,9.6,395,79,0,15,12,17,36,15,0,0,0,0,0,0,0,1,2,0,0,26106,5066,48,9.6,349,80,0,12,15,11,105,14,1,0,2,0,1,1,0,0,0,1
4196568881,1,28505,3290,48,9.6,376,75,0,14,14,15,34,6,1,0,2,1,1,0,0,1,2,0,0,29013,3611,49,9.8,352,89,0,14,14,16,53,8,0,0,1,0,0,1,0,0,0,0
4196561071,0,26456,2436,48,9.6,368,86,0,9,12,9,63,11,1,0,1,0,1,0,0,0,0,1,1,29555,6535,49,9.8,392,74,0,12,9,17,69,6,0,0,3,1,1,1,0,1,1,0
4195951252,0,24490,2780,45,9,328,60,0,7,23,12,26,11,0,0,0,0,0,0,0,0,0,1,1,31620,5279,51,10.2,381,74,0,23,7,39,31,10,1,0,1,0,0,1,0,1,1,0
4195924450,0,28466,2566,44,8.8,299,67,0,16,19,33,29,6,1,0,1,0,0,1,0,0,0,1,1,29162,5812,48,9.6,313,90,0,19,16,33,49,5,0,0,0,0,0,0,0,1,2,0
4193685319,0,21659,2199,43,8.6,298,71,0,4,20,4,31,8,0,0,0,0,0,0,0,0,0,0,1,32673,3198,51,10.2,380,87,0,20,4,22,33,12,1,0,3,1,1,1,0,1,2,1
4184831421,0,21512,2412,45,9,352,84,0,3,9,1,71,5,0,0,0,0,0,0,0,1,1,0,1,26815,5140,47,9.4,398,74,0,9,3,9,62,7,1,0,1,0,0,1,0,0,0,0
4184507132,1,32923,5058,47,9.4,358,81,0,22,11,39,33,15,1,0,3,1,1,1,0,1,1,1,0,24963,3018,43,8.6,304,82,0,11,22,18,40,9,0,0,0,0,0,0,0,0,1,0
4175841514,0,27030,4710,46,9.2,370,76,0,10,14,17,56,17,1,0,1,0,1,0,0,1,1,1,1,27515,4170,49,9.8,339,99,0,14,10,22,39,13,0,0,0,0,0,0,0,0,1,0
4161049712,1,28131,7471,50,10,356,104,0,13,9,19,30,6,0,0,1,0,1,0,0,1,2,0,0,26429,1854,45,9,387,75,0,9,13,11,26,4,1,0,1,0,0,1,0,0,0,1
4136674252,1,28249,2819,46,9.2,359,89,0,14,9,19,35,11,1,0,1,0,1,0,0,1,1,1,0,25648,1553,44,8.8,354,71,0,9,14,17,37,6,0,0,0,0,0,0,0,0,0,0
4136225744,1,27707,1777,47,9.4,392,111,0,10,3,10,41,12,1,0,1,1,0,0,0,1,1,1,0,20989,3749,43,8.6,368,60,0,3,10,5,36,16,0,0,0,0,0,0,0,0,0,0
4134587091,1,28419,3211,47,9.4,356,79,0,15,8,21,26,7,1,0,1,1,0,0,0,1,1,1,0,24523,3953,46,9.2,362,84,0,8,15,7,29,13,0,0,0,0,0,0,0,0,0,0
4134513410,0,25395,1105,44,8.8,389,80,0,8,6,16,22,8,0,0,0,0,0,0,0,0,0,1,1,24660,2795,44,8.8,377,64,0,6,8,8,30,5,1,0,1,0,0,1,0,1,2,0
4134407938,0,25454,3068,44,8.8,360,67,0,9,22,15,29,11,0,0,0,0,0,0,0,1,1,0,1,32736,5131,47,9.4,387,68,0,22,9,34,34,9,1,0,4,1,2,1,0,0,0,1
4134219579,0,26704,2989,46,9.2,374,77,0,9,12,9,34,8,0,0,1,0,0,1,0,0,0,1,1,27637,2552,46,9.2,354,73,0,12,9,14,24,11,1,0,3,0,2,1,0,1,1,0
4134220375,1,30855,3265,47,9.4,364,95,0,15,6,19,85,9,0,0,3,1,2,0,0,1,1,1,0,24476,4806,45,9,346,88,0,6,15,8,41,12,1,0,2,0,0,2,0,0,0,0
4125055133,1,26230,4330,47,9.4,312,94,0,10,11,14,26,9,0,0,1,1,0,0,0,1,2,0,0,25535,2925,45,9,273,80,0,11,10,10,29,4,1,0,2,0,2,0,0,0,0,0
4118141021,1,23727,5777,41,8.2,351,59,0,4,2,3,37,6,1,1,5,4,0,1,1,1,1,1,0,16276,501,34,6.8,215,52,0,2,4,5,16,6,0,0,1,1,0,0,0,0,0,0
4117838335,0,22574,2434,46,9.2,370,86,0,4,8,4,48,12,0,0,0,0,0,0,0,0,1,0,1,26136,4086,48,9.6,401,85,0,8,4,8,31,15,1,0,1,1,0,0,0,1,1,1
4117702171,1,27164,3236,45,9,378,88,0,8,14,10,43,17,1,0,2,0,1,1,0,0,0,1,0,26739,1659,47,9.4,374,80,0,14,8,16,32,12,0,0,0,0,0,0,0,1,1,0
4117374793,0,26395,1920,45,9,317,74,0,13,15,11,35,11,1,0,1,0,0,1,0,0,1,0,1,26558,3913,46,9.2,307,86,0,15,13,22,97,10,0,0,1,0,1,0,0,1,1,1
4117294371,0,26168,3668,48,9.6,329,91,0,14,14,16,36,20,0,0,0,0,0,0,0,1,2,0,1,28065,5035,47,9.4,346,81,0,14,14,14,68,13,1,0,2,1,1,0,0,0,0,1
4104295154,0,24377,2362,43,8.6,328,71,0,6,21,10,30,14,0,0,0,0,0,0,0,0,0,0,1,30705,3422,47,9.4,359,87,0,21,6,21,33,16,1,0,3,2,0,1,0,1,2,1
4104186477,1,31235,4945,49,9.8,348,108,0,17,11,24,67,11,1,0,2,0,1,1,0,1,2,1,0,25030,850,44,8.8,300,75,0,11,17,17,37,7,0,0,0,0,0,0,0,0,0,0
4095376288,1,33036,3018,50,10,374,102,0,19,2,33,39,8,1,0,3,1,1,1,0,1,1,0,0,20823,3073,40,8,338,62,0,2,19,1,26,9,0,0,0,0,0,0,0,0,0,1
4095302082,1,28116,4291,47,9.4,359,70,0,16,8,22,33,18,0,0,0,0,0,0,0,1,1,0,0,24173,4276,44,8.8,358,76,0,8,16,11,109,11,1,0,1,0,0,1,0,0,0,0
4095110482,1,25575,3115,45,9,366,98,0,7,6,11,36,11,0,0,0,0,0,0,0,1,2,1,0,24949,4254,46,9.2,388,72,0,6,7,9,34,9,1,0,1,0,1,0,0,0,0,0
4094749647,0,26329,4514,43,8.6,285,74,0,13,18,15,37,11,1,0,1,0,1,0,0,1,1,0,1,26637,2212,45,9,292,41,0,18,13,19,28,9,0,0,0,0,0,0,0,0,1,0
4094527943,1,28956,5443,45,9,362,62,0,18,9,20,34,9,1,0,1,0,0,1,0,0,0,1,0,25641,2691,43,8.6,312,108,0,9,18,10,62,7,0,0,1,0,1,0,0,1,1,0
4094473576,1,25102,3692,46,9.2,358,87,0,9,5,17,34,10,0,0,0,0,0,0,0,0,1,0,0,24171,3666,44,8.8,401,84,0,5,9,10,35,8,0,0,0,0,0,0,0,1,1,0
4093094994,1,30877,2027,47,9.4,376,124,0,12,5,22,71,10,1,0,4,2,1,1,0,1,2,1,0,20255,1470,38,7.6,233,57,0,5,12,4,25,3,0,0,0,0,0,0,0,0,0,0
4093014910,0,25804,1979,45,9,333,92,0,11,11,16,26,13,0,0,0,0,0,0,0,0,0,1,1,28043,3603,47,9.4,377,98,0,11,11,19,39,12,1,0,1,0,0,1,0,1,2,0
4092944286,0,29375,1310,47,9.4,342,79,0,17,12,24,31,7,1,0,1,0,0,1,0,0,0,0,1,28246,4735,47,9.4,359,106,0,12,17,15,33,11,0,0,1,0,1,0,0,1,1,1
4092739442,0,26748,2540,44,8.8,374,82,0,9,11,10,26,11,1,0,1,0,1,0,0,0,0,1,1,23652,1681,43,8.6,297,46,0,11,9,21,28,10,0,0,0,0,0,0,0,1,1,0
4092750199,0,24832,3583,45,9,385,88,0,6,8,10,61,9,0,0,0,0,0,0,0,1,1,0,1,25242,5767,46,9.2,414,88,0,8,6,12,26,19,0,0,0,0,0,0,0,0,0,0
4092616382,0,23757,4687,45,9,327,59,0,9,11,10,31,16,0,0,0,0,0,0,0,0,1,0,1,25696,2987,44,8.8,364,76,0,11,9,13,40,14,1,0,1,0,1,0,0,1,1,1
4092571702,0,26161,1329,44,8.8,339,51,0,14,21,14,47,4,0,0,0,0,0,0,0,0,0,0,1,30420,1505,46,9.2,337,72,0,21,14,21,26,8,1,0,1,0,1,0,0,1,1,1
4092436408,1,32430,5557,48,9.6,379,99,0,19,10,21,54,11,1,0,2,1,1,0,0,0,1,1,0,22907,2407,41,8.2,299,73,0,10,19,11,24,5,0,0,1,0,0,1,0,1,1,0
